country,year,continent,suicide_rate,population,gdp_per_capita
Albania,2000,Europe,1.931123270035404,2796300,1299
Albania,2001,Europe,4.250988354792489,2799349,1451
Albania,2002,Europe,4.718254572183796,2818839,1573
Albania,2003,Europe,4.360165109607167,2843929,2021
Albania,2004,Europe,5.078276766779444,2874991,2544
Albania,2005,Europe,0,2783320,2931
Albania,2006,Europe,0,2780176,3235
Albania,2007,Europe,4.47597843444713,2770344,3863
Albania,2008,Europe,5.803285312356391,2757059,4672
Albania,2009,Europe,0,2745735,4387
Albania,2010,Europe,3.5087398689704954,2736025,4359
Antigua and Barbuda,2000,Americas,2.6551257202028515,75326,11021
Antigua and Barbuda,2001,Americas,2.614481613658052,76497,10468
Antigua and Barbuda,2002,Americas,0,77588,10499
Antigua and Barbuda,2003,Americas,1.2713265020722622,78658,10878
Antigua and Barbuda,2004,Americas,2.508717794335315,79722,11535
Antigua and Barbuda,2005,Americas,0,80809,12649
Antigua and Barbuda,2006,Americas,0,81973,14114
Antigua and Barbuda,2007,Americas,1.2029206914388135,83131,15775
Antigua and Barbuda,2008,Americas,0,84273,16238
Antigua and Barbuda,2009,Americas,0,85405,14335
Antigua and Barbuda,2012,Americas,0,88703,13657
Antigua and Barbuda,2013,Americas,0,89779,13287
Antigua and Barbuda,2014,Americas,0,90837,14093
Antigua and Barbuda,2015,Americas,1.0882695426003113,91889,14853
Argentina,2000,Americas,8.259508640223158,33585533,8462
Argentina,2001,Americas,9.208800013971972,34010946,7900
Argentina,2002,Americas,9.18985499298162,34407507,2840
Argentina,2003,Americas,9.454978419852615,34785907,3668
Argentina,2004,Americas,8.87582083923858,35162945,4683
Argentina,2005,Americas,8.601819765884795,35550617,5590
Argentina,2006,Americas,8.652829600561667,35918886,6475
Argentina,2007,Americas,8.112240362873234,36315492,7918
Argentina,2008,Americas,8.327543889069165,36733520,9843
Argentina,2009,Americas,7.761450891828115,37158001,8961
Argentina,2010,Americas,7.831615425158256,37578454,11273
Argentina,2011,Americas,7.659985249793514,38015739,13946
Argentina,2012,Americas,8.449140932034933,38441778,14203
Argentina,2013,Americas,7.6867402444084885,38859125,14206
Argentina,2014,Americas,8.22628155651635,39276555,13400
Argentina,2015,Americas,7.740627467907504,39699624,14981
Armenia,2000,Asia,1.6913905448495772,3606500,530
Armenia,2001,Asia,1.6618123282101507,3610516,587
Armenia,2002,Asia,2.4545216933280796,3014844,788
Armenia,2003,Asia,1.9508220896544928,3024366,928
Armenia,2006,Asia,2.8215928542799222,2764396,2310
Armenia,2007,Asia,2.595681006159076,2735313,3366
Armenia,2008,Asia,2.0686998812303576,3045391,3829
Armenia,2009,Asia,1.9704836421973495,2689695,3215
Armenia,2010,Asia,2.7277228185223588,2676225,3460
Armenia,2011,Asia,2.5090193628888326,2670366,3798
Armenia,2012,Asia,2.8070923497850266,2814300,3773
Armenia,2013,Asia,2.383778352730885,2810664,3957
Armenia,2014,Asia,2.069190151082989,2803029,4142
Armenia,2015,Asia,2.647267679902409,2795335,3775
Armenia,2016,Asia,2.7916282817777924,2400033,3788
Aruba,2000,Americas,11.920656112912456,83888,22333
Aruba,2001,Americas,4.64873031553257,86045,22317
Aruba,2002,Americas,10.194372706266142,88284,21987
Aruba,2003,Americas,2.2109952795250782,90457,22345
Aruba,2004,Americas,8.664103536037256,92335,24133
Aruba,2005,Americas,10.669170365312395,93728,24870
Aruba,2006,Americas,9.523003343632285,94508,25622
Aruba,2007,Americas,8.437572510388762,94814,27672
Aruba,2008,Americas,4.218786255194381,94814,29447
Aruba,2009,Americas,4.219631837122211,94795,26361
Aruba,2010,Americas,7.367955708060544,95006,25974
Aruba,2011,Americas,9.425268096514746,95488,27066
Australia,2000,Oceania,13.37666529972178,17874410,23219
Australia,2001,Oceania,13.556978995452125,18130883,20860
Australia,2002,Oceania,12.62380336523706,18370058,21474
Australia,2003,Oceania,11.586396388354727,18608029,25059
Australia,2004,Oceania,11.212147136253735,18854551,32454
Australia,2006,Oceania,11.078406756603583,19109246,39014
Australia,2007,Oceania,11.294980397204277,19734430,43171
Australia,2008,Oceania,11.635008443209031,20120312,52315
Australia,2009,Oceania,11.383720169550696,20529317,45128
Australia,2010,Oceania,11.608080317554867,20847547,54887
Australia,2011,Oceania,11.45489086007937,20881910,66770
Australia,2012,Oceania,12.147516616790439,21238909,72669
Australia,2013,Oceania,12.073973457628593,21600180,72856
Australia,2014,Oceania,13.184305231578831,21927587,66809
Australia,2015,Oceania,13.610131117224505,22240785,60656
Austria,2000,Europe,20.91655335769295,7592073,25922
Austria,2001,Europe,19.503416044932518,7634560,25848
Austria,2002,Europe,20.213032082364006,7683162,27772
Austria,2003,Europe,18.85513827770485,7722033,33889
Austria,2004,Europe,18.293847825289895,7773105,38711
Austria,2005,Europe,17.872973113503857,7827461,40367
Austria,2006,Europe,16.481835860484626,7869269,42698
Austria,2007,Europe,16.271441581346064,7897272,49218
Austria,2008,Europe,15.986861247924042,7925258,54294
Austria,2009,Europe,16.081754708191653,7946894,50356
Austria,2010,Europe,15.862615692619654,7968421,49181
Austria,2011,Europe,16.109774605742036,7995146,53923
Austria,2012,Europe,15.88788630847701,8031276,50979
Austria,2013,Europe,15.978484123315283,8079615,53229
Austria,2014,Europe,16.14019615128793,8141165,54278
Austria,2015,Europe,15.220114981824675,8219386,46484
Austria,2016,Europe,16.046219525376607,7484629,46976
Azerbaijan,2000,Asia,0.8361147634941505,7415250,711
Azerbaijan,2001,Asia,4.216546953977121,7518000,759
Azerbaijan,2002,Asia,1.2096191014633761,7605700,820
Azerbaijan,2003,Asia,1.680913165850099,7674400,948
Azerbaijan,2004,Asia,1.3956643944044196,7738250,1122
Azerbaijan,2007,Asia,0.6943480072212193,7921100,4172
Bahamas,2000,Americas,4.078031274792576,269738,29942
Bahamas,2001,Americas,0.36213514883754616,276140,30122
Bahamas,2002,Americas,1.0617401921749747,282555,31432
Bahamas,2003,Americas,0.34615491124588077,288888,30704
Bahamas,2004,Americas,0.6774218678553162,295237,30671
Bahamas,2005,Americas,1.325543555704311,301763,32596
Bahamas,2006,Americas,0.6483003186396066,308499,32957
Bahamas,2007,Americas,1.58735701881653,314989,33710
Bahamas,2008,Americas,1.244373100386689,321447,32746
Bahamas,2009,Americas,1.830311793614042,327813,30450
Bahamas,2010,Americas,2.9951867349169885,333869,30239
Bahamas,2011,Americas,1.1820924810052515,338383,29761
Bahamas,2012,Americas,1.4553583383300637,343558,31204
Bahamas,2013,Americas,1.4328330835427658,348959,30455
Bahrain,2000,Asia,4.910310636410123,590594,15345
Bahrain,2001,Asia,3.6854072294871036,624083,14383
Bahrain,2002,Asia,3.782091042495575,661010,14572
Bahrain,2003,Asia,4.837013969011812,702913,15756
Bahrain,2004,Asia,5.588383613262565,751559,17497
Bahrain,2005,Asia,5.1248261219708615,819540,19485
Bahrain,2006,Asia,3.151226220903209,888543,20826
Bahrain,2007,Asia,4.146065901717508,964770,22524
Bahrain,2008,Asia,4.198767710499848,1024110,25106
Bahrain,2009,Asia,3.29392216461925,1092922,20988
Bahrain,2010,Asia,1.6678956424031741,1139160,22572
Bahrain,2011,Asia,1.6312297115804621,1103462,26078
Bahrain,2012,Asia,1.580990831917376,1201778,25587
Bahrain,2013,Asia,0.41169476620677614,1214492,26793
Bahrain,2014,Asia,0.7413716693877752,1213966,27503
Barbados,2000,Americas,3.981953785444366,251133,12430
Barbados,2001,Americas,0.7923741907878576,252406,12348
Barbados,2002,Americas,0,253353,12511
Barbados,2003,Americas,0,254122,12887
Barbados,2004,Americas,1.1768167107972933,254925,13786
Barbados,2005,Americas,0.39079444602933305,255889,15230
Barbados,2006,Americas,3.5035405223389637,256883,16531
Barbados,2007,Americas,0,258083,17528
Barbados,2008,Americas,0.385484206712051,259414,17760
Barbados,2009,Americas,1.9177808973680375,260718,17007
Barbados,2010,Americas,1.1453572942079282,261927,17034
Barbados,2011,Americas,0,263203,17708
Barbados,2012,Americas,0,264270,17620
Barbados,2013,Americas,0,265165,17395
Belarus,2000,Europe,36.49612473606323,9543479,1335
Belarus,2001,Europe,34.71876590816902,9513587,1299
Belarus,2002,Europe,34.75465914138356,9469234,1541
Belarus,2003,Europe,36.68520706177498,9420691,1892
Belarus,2007,Europe,28.763185199864655,9244456,4898
Belarus,2008,Europe,28.873271106980354,9205746,6601
Belarus,2009,Europe,29.912860119810656,9169969,5366
Belarus,2010,Europe,27.379436117228522,8981193,6371
Belarus,2011,Europe,24.27542549053795,8947320,6902
Belarus,2013,Europe,21.346226364273015,8910240,8477
Belarus,2014,Europe,19.546474634435455,8906977,8849
Belgium,2000,Europe,22.152103183524954,9674025,24592
Belgium,2001,Europe,22.296475148698953,9710055,24494
Belgium,2002,Europe,21.273608735706155,9758570,26526
Belgium,2003,Europe,21.32776397519329,9804122,32538
Belgium,2004,Europe,20.17664054771608,9848022,37661
Belgium,2005,Europe,20.49285053025882,9901014,39124
Belgium,2006,Europe,19.422441823513342,9962702,41135
Belgium,2007,Europe,18.513965631619342,10030266,47040
Belgium,2008,Europe,19.790413678056797,10100850,51345
Belgium,2009,Europe,19.786961365589324,10173366,47630
Belgium,2010,Europe,19.713703746612413,10211171,47355
Belgium,2011,Europe,20.16392654227481,10355126,50893
Belgium,2012,Europe,19.40122978515867,10442637,47678
Belgium,2013,Europe,18.002785254132352,10526149,49489
Belgium,2014,Europe,17.950914882225362,10578848,50173
Belgium,2015,Europe,17.57282982610899,10624356,42830
Belize,2000,Americas,8.566981899871019,210109,3960
Belize,2001,Americas,8.744517417697983,217279,4013
Belize,2002,Americas,6.246207659635221,224136,4161
Belize,2003,Americas,5.197280090086188,230890,4289
Belize,2004,Americas,8.410747252839679,237791,4449
Belize,2005,Americas,4.8975593829075175,245020,4547
Belize,2006,Americas,4.350818349378624,252826,4815
Belize,2007,Americas,3.069049783823806,260667,4951
Belize,2008,Americas,4.097032631002619,268487,5098
Belize,2009,Americas,5.4310635108566965,276189,4841
Belize,2010,Americas,5.285486758093842,283796,4923
Belize,2011,Americas,11.314466745753647,291662,5098
Belize,2012,Americas,6.021154322185278,298946,5264
Belize,2013,Americas,5.557589706036196,305888,5272
Belize,2014,Americas,7.673124880107423,312780,5448
Belize,2015,Americas,8.129191614426189,319835,5561
Bosnia and Herzegovina,2011,Europe,0.13611694296591198,3673312,5076
Bosnia and Herzegovina,2014,Europe,8.5655589547172,3654169,5079
Brazil,2000,Americas,4.288087693022834,157715991,4156
Brazil,2001,Americas,4.813371178042816,160178796,3492
Brazil,2002,Americas,4.729007822456003,162761414,3121
Brazil,2003,Americas,4.7395081036307865,165396911,3376
Brazil,2004,Americas,4.759124941988677,167993068,3984
Brazil,2005,Americas,5.002816687270756,170483960,5230
Brazil,2006,Americas,4.98223087186115,172974722,6403
Brazil,2007,Americas,5.051536741940326,175293192,7970
Brazil,2008,Americas,5.1749115599500435,177471632,9555
Brazil,2009,Americas,5.204668579919766,179569551,9283
Brazil,2010,Americas,5.191331250913397,181629712,12161
Brazil,2011,Americas,5.348029149710029,183656441,14245
Brazil,2012,Americas,5.5471375625187855,185591215,13283
Brazil,2013,Americas,5.608164078589364,187458852,13191
Brazil,2014,Americas,5.616382114400553,189285554,12975
Brazil,2015,Americas,5.8418390756235565,191087085,9431
Bulgaria,2000,Europe,17.664876974924944,7829095,1680
Bulgaria,2001,Europe,17.30786100918265,7591926,1854
Bulgaria,2002,Europe,17.45663345443845,7544410,2157
Bulgaria,2003,Europe,14.57327917198151,7493166,2800
Bulgaria,2004,Europe,13.601764765199032,7447563,3485
Bulgaria,2005,Europe,13.263009668626,7404051,4003
Bulgaria,2006,Europe,13.277148030551846,7358508,4638
Bulgaria,2007,Europe,12.3350865931284,7312474,6073
Bulgaria,2008,Europe,12.920517079368713,7267511,7487
Bulgaria,2009,Europe,12.022465389358207,7219817,7186
Bulgaria,2010,Europe,11.992617350343584,7162740,7066
Bulgaria,2011,Europe,10.812684483457655,7056527,8137
Bulgaria,2012,Europe,12.529362100288923,6959652,7745
Bulgaria,2013,Europe,10.418105598265132,6920644,8057
Bulgaria,2014,Europe,10.517333699018895,6883874,8241
Cabo Verde,2011,Africa,9.288357044444789,452179,4124
Canada,2000,Americas,12.430811382776087,29008565,25589
Canada,2001,Americas,12.623857073606073,29262055,25165
Canada,2002,Americas,12.31356171155674,29642114,25570
Canada,2003,Americas,12.567245192761682,29958833,29787
Canada,2004,Americas,11.930405680682643,30283966,33787
Canada,2005,Americas,12.233189496125286,30597090,38218
Canada,2006,Americas,11.364606408926107,30902962,42566
Canada,2007,Americas,11.557925451284817,31242631,46890
Canada,2008,Americas,11.728899638322522,31588641,49041
Canada,2009,Americas,12.18009367525309,31937357,42933
Canada,2010,Americas,12.237449258412433,32286140,49974
Canada,2011,Americas,11.430176979488659,32615418,54841
Canada,2012,Americas,11.910975560474201,32961196,55347
Canada,2013,Americas,12.168752684239537,33314836,55310
Chile,2000,Americas,10.564005285588523,13943575,5584
Chile,2001,Americas,11.492553885933043,14139590,5020
Chile,2002,Americas,11.184105871550928,14332840,4866
Chile,2003,Americas,11.388237121549395,14523758,5208
Chile,2004,Americas,11.793901336232027,14710993,6744
Chile,2005,Americas,11.293461193397905,14893574,8256
Chile,2006,Americas,11.90982030038491,15071596,10270
Chile,2007,Americas,12.121661336655858,15245435,11387
Chile,2008,Americas,13.544667335380558,15415661,11653
Chile,2009,Americas,13.78323577373394,15584149,11062
Chile,2010,Americas,12.703268968199358,15751851,13874
Chile,2011,Americas,12.739787853306778,15910783,15854
Chile,2012,Americas,11.45239012501643,16075247,16617
Chile,2013,Americas,10.700491877846435,16242244,17140
Chile,2014,Americas,10.903970879997992,16406867,15883
Chile,2015,Americas,11.095198067093351,16565725,14729
Colombia,2000,Americas,6.504407356633676,36252342,2755
Colombia,2001,Americas,6.539345004889325,36884428,2662
Colombia,2002,Americas,6.347677251749787,37478276,2613
Colombia,2003,Americas,5.964066355639774,38044513,2489
Colombia,2004,Americas,5.81276132169966,38604716,3033
Colombia,2005,Americas,5.3659695926687885,39172790,3742
Colombia,2006,Americas,5.482429079226917,39708676,4095
Colombia,2007,Americas,5.41524232054828,40275206,5150
Colombia,2008,Americas,5.433302310482438,40859129,5971
Colombia,2009,Americas,5.427624795369012,41436173,5643
Colombia,2010,Americas,5.017968590565033,41989103,6836
Colombia,2011,Americas,4.805080973489658,42538305,7885
Colombia,2012,Americas,4.9215131300117445,43055864,8586
Colombia,2013,Americas,4.748968557556832,43546298,8731
Colombia,2014,Americas,4.829425421041393,44021800,8591
Colombia,2015,Americas,5.241577025098006,44490427,6552
Costa Rica,2000,Americas,6.76781386303134,3531421,4233
Costa Rica,2001,Americas,5.489554597501975,3606850,4412
Costa Rica,2002,Americas,7.472070758064674,3680372,4485
Costa Rica,2003,Americas,8.395811050006783,3751871,4583
Costa Rica,2004,Americas,8.505945132204634,3820857,4850
Costa Rica,2005,Americas,6.997511767139274,3887096,5133
Costa Rica,2006,Americas,8.851983704256742,3953916,5716
Costa Rica,2007,Americas,6.724378437060191,4015241,6661
Costa Rica,2008,Americas,6.408743785544281,4072561,7517
Costa Rica,2009,Americas,6.733747386131242,4128459,7403
Costa Rica,2010,Americas,7.431900728923691,4184663,8906
Costa Rica,2011,Americas,7.460723775201782,4235514,9978
Costa Rica,2012,Americas,7.039282459366791,4290210,10832
Costa Rica,2013,Americas,7.153982456410739,4347229,11443
Costa Rica,2014,Americas,6.085827425009208,4403674,11485
Croatia,2000,Europe,22.48664400194269,4118000,5288
Croatia,2001,Europe,21.07336377051035,4180633,5571
Croatia,2002,Europe,20.72416000758779,4217300,6373
Croatia,2003,Europe,20.470465732677017,4225600,8202
Croatia,2004,Europe,20.592963873652355,4229600,9829
Croatia,2005,Europe,20.63328119927996,4235875,10722
Croatia,2006,Europe,18.795989370348522,4234946,11914
Croatia,2007,Europe,18.317810466206005,4230855,14204
Croatia,2008,Europe,18.76664119483631,4225583,16680
Croatia,2009,Europe,18.73791819356981,4216050,14872
Croatia,2010,Europe,18.458773305093313,4203963,14232
Croatia,2011,Europe,16.75806016143598,4189029,14890
Croatia,2012,Europe,19.140191046731665,4054296,13952
Croatia,2013,Europe,17.109836994187354,4044457,14362
Croatia,2014,Europe,17.913623583657614,4030452,14299
Croatia,2015,Europe,18.467294521360962,4001669,12351
Croatia,2016,Europe,19.147512379301286,3567043,12905
Cuba,2000,Americas,17.74514679853026,10397209,2940
Cuba,2001,Americas,15.833722147696808,10433428,3037
Cuba,2002,Americas,15.325282947569116,10479415,3205
Cuba,2003,Americas,14.234065775247615,10531074,3409
Cuba,2004,Americas,14.321229043150003,10578701,3611
Cuba,2005,Americas,13.158878814544206,10616406,4017
Cuba,2006,Americas,12.915775812919492,10653638,4951
Cuba,2007,Americas,12.24009350794618,10678023,5488
Cuba,2008,Americas,12.876603239966581,10693814,5686
Cuba,2009,Americas,13.793129209962803,10708230,5797
Cuba,2010,Americas,14.525658017902174,10725848,5997
Cuba,2011,Americas,14.225857491704994,10748034,6419
Cuba,2012,Americas,13.880461834068596,10770535,6791
Cuba,2013,Americas,13.889030445607165,10792690,7148
Cuba,2014,Americas,13.437018161984223,10813411,7459
Cuba,2015,Americas,13.949321588453838,10832068,8044
Cyprus,2000,Asia,0.7997906833525855,875229,11635
Cyprus,2004,Asia,1.0135878693803793,690616,25227
Cyprus,2005,Asia,2.424197483683012,701263,26671
Cyprus,2006,Asia,2.663205434060435,713426,28600
Cyprus,2007,Asia,2.6078625683877643,728566,33048
Cyprus,2008,Asia,5.488371345882516,747034,37267
Cyprus,2009,Asia,4.171152828432663,767174,33816
Cyprus,2010,Asia,4.827965609638652,787081,32477
Cyprus,2011,Asia,3.7461601858095452,800820,34249
Cyprus,2012,Asia,4.420947924917568,814305,30752
Cyprus,2013,Asia,5.534946421718638,813016,29624
Cyprus,2014,Asia,5.467074543561401,804818,29024
Cyprus,2015,Asia,5.024892059037456,796037,24718
Cyprus,2016,Asia,5.060842574056996,711344,25098
Czech Republic,2000,Europe,16.792701885650356,9819742,6278
Czech Republic,2001,Europe,16.497116358949196,9838083,6863
Czech Republic,2002,Europe,15.729359855043798,9752463,8399
Czech Republic,2003,Europe,17.63339163260177,9748550,10220
Czech Republic,2004,Europe,16.241482840201353,9746647,12226
Czech Republic,2005,Europe,16.031989401881816,9761733,13961
Czech Republic,2006,Europe,14.314461522165075,9780319,15896
Czech Republic,2007,Europe,14.045208460328396,9818295,19273
Czech Republic,2008,Europe,13.9298641944306,9899594,23811
Czech Republic,2009,Europe,14.732213342977701,9937407,20748
Czech Republic,2010,Europe,15.102652285161,9945273,20862
Czech Republic,2011,Europe,16.050363010757376,9906318,23010
Czech Republic,2012,Europe,16.708442812432008,9923127,20898
Czech Republic,2013,Europe,15.87033224042396,9936780,21073
Czech Republic,2014,Europe,14.94510709338544,9963127,20859
Czech Republic,2015,Europe,13.884822047535744,9989325,18703
Czech Republic,2016,Europe,14.759334383134853,8929942,19505
Denmark,2000,Europe,14.564048805567946,4998610,32841
Denmark,2001,Europe,14.486541763584023,5018451,32837
Denmark,2002,Europe,13.647484677326252,5041222,35435
Denmark,2003,Europe,12.517839899398492,5056783,43129
Denmark,2004,Europe,13.029952924613344,5072927,49552
Denmark,2005,Europe,12.397217050711886,5089852,51960
Denmark,2006,Europe,12.719011595825034,5110460,55354
Denmark,2007,Europe,11.318914607653497,5133001,62229
Denmark,2008,Europe,11.680330845855467,5162525,68447
Denmark,2009,Europe,11.978146622528543,5192790,61863
Denmark,2010,Europe,10.79001913647266,5217785,61711
Denmark,2011,Europe,11.231562789012518,5244150,65598
Denmark,2012,Europe,12.541411798679416,5270539,62071
Denmark,2013,Europe,11.510089820212396,5299698,64831
Denmark,2014,Europe,11.780866150256426,5339166,66114
Denmark,2015,Europe,10.477312160741288,5383060,55972
Ecuador,2000,Americas,4.80674759345321,11109383,1650
Ecuador,2001,Americas,5.155217963321683,11328328,2160
Ecuador,2002,Americas,4.996203058853887,11548770,2472
Ecuador,2003,Americas,5.734431104505801,11771002,2755
Ecuador,2004,Americas,6.594880021957366,11994153,3051
Ecuador,2005,Americas,7.718346329156941,12217643,3397
Ecuador,2006,Americas,7.229279158936024,12449374,3759
Ecuador,2007,Americas,7.927521784119936,12677354,4024
Ecuador,2008,Americas,7.1920238595391535,12903183,4787
Ecuador,2009,Americas,7.341874939690382,13130161,4762
Ecuador,2010,Americas,6.826201686565818,13360285,5206
Ecuador,2011,Americas,6.758172916909147,13583553,5836
Ecuador,2012,Americas,7.064344379260909,13815861,6364
Ecuador,2013,Americas,4.809808708357889,14054613,6769
Ecuador,2014,Americas,5.134610386953053,14295145,7116
Ecuador,2015,Americas,7.382676676466201,14534024,6832
El Salvador,2000,Americas,9.007092157011005,5118189,2303
El Salvador,2001,Americas,9.932186739023484,5175094,2373
El Salvador,2002,Americas,8.33579009715784,5230458,2421
El Salvador,2003,Americas,9.974369466543466,5283542,2507
El Salvador,2004,Americas,8.7002664456599,5333170,2573
El Salvador,2005,Americas,8.459011626772046,5378879,2733
El Salvador,2006,Americas,7.570393608893205,5429044,2947
El Salvador,2007,Americas,9.162632334655179,5467861,3111
El Salvador,2008,Americas,8.910246000981582,5499287,3271
El Salvador,2009,Americas,9.151894315516078,5528910,3184
El Salvador,2010,Americas,7.175674356028186,5560453,3318
El Salvador,2011,Americas,8.682754527787948,5585785,3631
El Salvador,2012,Americas,9.112228664259401,5618823,3806
El Salvador,2013,Americas,8.555393521587344,5657250,3885
El Salvador,2014,Americas,6.7762939956593105,5696329,3965
Estonia,2000,Europe,28.257162666067046,1334175,4262
Estonia,2001,Europe,30.250224424981706,1325610,4711
Estonia,2002,Europe,28.176715855668384,1316690,5561
Estonia,2003,Europe,26.163591297163315,1307160,7523
Estonia,2004,Europe,24.8911493854275,1297650,9293
Estonia,2005,Europe,21.18750945870958,1288495,10870
Estonia,2006,Europe,19.313245993674325,1278915,13264
Estonia,2007,Europe,19.7573233943239,1270415,17504
Estonia,2008,Europe,19.145493886495704,1264005,19141
Estonia,2009,Europe,21.36599391585452,1259010,15609
Estonia,2010,Europe,17.7799039247344,1254225,15540
Estonia,2011,Europe,17.447998162357624,1249427,18545
Estonia,2012,Europe,18.935293229394286,1251631,18411
Estonia,2013,Europe,17.536859582847985,1243096,20221
Estonia,2014,Europe,19.40649932520139,1241852,21117
Estonia,2015,Europe,15.682174594877155,1243450,18149
Fiji,2001,Oceania,5.003759769493467,719459,2307
Fiji,2002,Oceania,5.807626519835119,723187,2548
Fiji,2003,Oceania,1.378186884897966,725591,3192
Fiji,2004,Oceania,3.2948567286465824,728408,3744
Fiji,2005,Oceania,3.0029743095547814,732607,4104
Fiji,2006,Oceania,3.253094845335672,737759,4206
Fiji,2007,Oceania,1.744837629436753,745055,4570
Fiji,2008,Oceania,4.909388608626194,753658,4675
Fiji,2009,Oceania,3.410269896629473,762403,3765
Fiji,2011,Oceania,4.894857179660581,776325,4862
Fiji,2012,Oceania,4.087163878667432,782939,5073
Finland,2000,Europe,23.864050702401972,4881820,25716
Finland,2001,Europe,24.576529455195086,4898983,26383
Finland,2002,Europe,22.27595576056216,4915614,28390
Finland,2003,Europe,21.805910760882263,4929856,34701
Finland,2004,Europe,21.517706099278733,4944765,39793
Finland,2005,Europe,20.033117120777526,4961784,41202
Finland,2006,Europe,21.326414632089225,4979740,43487
Finland,2007,Europe,19.90456610746505,4998853,51089
Finland,2008,Europe,20.577295732989967,5020096,56521
Finland,2009,Europe,20.506449813934708,5042316,49878
Finland,2010,Europe,18.840745145545743,5063494,48939
Finland,2011,Europe,17.93162976296627,5085985,53809
Finland,2012,Europe,17.082644385523782,5110450,50232
Finland,2013,Europe,17.27215601878167,5135433,52572
Finland,2014,Europe,15.29086362177574,5159944,52832
Finland,2015,Europe,14.107075209623225,5181797,44862
France,2000,Europe,19.62993741145811,55267624,24648
France,2001,Europe,18.82320405124206,55511272,24796
France,2002,Europe,19.02726670069037,55935517,26714
France,2003,Europe,19.288364905559046,56360402,32656
France,2004,Europe,19.01646571768096,56813922,37240
France,2005,Europe,18.74190210485049,57160687,38420
France,2006,Europe,18.025248040850265,57824447,40097
France,2007,Europe,17.410212121781537,58167011,45682
France,2008,Europe,17.702590225971264,58482967,49901
France,2009,Europe,17.864335760216136,58770727,45775
France,2010,Europe,17.574759996324186,59056283,44747
France,2011,Europe,17.53823003029945,59344643,48217
